DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	20901107	APOB	LINC02850 - APOB	ENSG00000236436	ENSG00000084674		39446	100322	rs7583126-?	rs7583126	0	7583126	intergenic_variant	1	NR	5E-12	11.301029995663981		1.563	[1.1-2.02] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	20920090	APOB	LINC02850 - APOB	ENSG00000236436	ENSG00000084674		58429	81339	rs3903032-?	rs3903032	0	3903032	intergenic_variant	1	NR	2E-20	19.69897000433602		2.518	[1.88-3.16] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	20943234	APOB	LINC02850 - APOB	ENSG00000236436	ENSG00000084674		81573	58195	rs4296389-?	rs4296389	0	4296389	intergenic_variant	1	NR	1E-17	17.0		1.483	[1.12-1.85] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	21016994	APOB	APOB			ENSG00000084674			rs150856817-?	rs150856817	0	150856817	intron_variant	0	NR	7E-23	22.154901959985743		2.742	[2.17-3.32] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	21044589	APOB	APOB - TDRD15	ENSG00000084674	ENSG00000218819		516	79379	rs934197-?	rs934197	0	934197	intergenic_variant	1	NR	3E-78	77.52287874528034		3.395	[3.01-3.78] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	21068657	APOB	APOB - TDRD15	ENSG00000084674	ENSG00000218819		24584	55311	rs668948-?	rs668948	0	668948	intergenic_variant	1	NR	5E-90	89.30102999566398		3.795	[3.4-4.19] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p24.1	2	21237304	APOB	TDRD15 - NUTF2P8	ENSG00000218819	ENSG00000270654		92936	124988	rs10166647-?	rs10166647	0	10166647	intergenic_variant	1	NR	7E-14	13.154901959985743		1.161	[0.85-1.48] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p21	2	43839108	ABCG8	ABCG8			ENSG00000143921			rs11887534-?	rs11887534	0	11887534	missense_variant	0	NR	1E-28	28.0		3.643	[2.91-4.38] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	2p21	2	43864927	ABCG8	ABCG8			ENSG00000143921			rs4603816-?	rs4603816	0	4603816	intron_variant	0	NR	7E-37	36.15490195998574		2.845	[2.36-3.33] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	5q13.3	5	75318081	HMGCR	ANKRD31 - HMGCR	ENSG00000145700	ENSG00000113161		81170	18248	rs4703667-?	rs4703667	0	4703667	intergenic_variant	1	NR	4E-32	31.397940008672037		2.096	[1.75-2.45] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	5q33.3	5	156973797	TIMD4	TIMD4 - HAVCR1	ENSG00000145850	ENSG00000113249		10571	52945	rs55776147-?	rs55776147	0	55776147	intergenic_variant	1	NR	1E-16	16.0		1.369	[1.03-1.71] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	LDL cholesterol levels x long total sleep time interaction (2df test)	2,913 African American long sleepers, 358 Chinese ancestry long sleepers, 110 Asian ancestry long sleepers, 7,583 European ancestry long sleepers, 1,036 Hispanic/Latino long sleepers, up to 11,862 African American controls, 1,432 Chinese ancestry controls, 444 Asian ancestry controls, at least 31,744 European ancestry controls, 4,066 Hispanic/Latino controls	at least 214 African American long sleepers, 616 East Asian ancestry long sleepers, up to 6,657 European ancestry long sleepers, 2,457 Hispanic long sleepers, at least 913 African American controls, 2,517 East Asian ancestry controls, up to 26,868 European ancestry controls, 9,870 Hispanic controls	6q25.3	6	159979115	SLC22A1	IGF2R			ENSG00000197081			rs7750288-?	rs7750288	0	7750288	intron_variant	0	NR	2E-11	10.698970004336019		1.535	[1.1-1.97] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	low density lipoprotein cholesterol measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004611, http://purl.obolibrary.org/obo/OBA_2040171	GCST009366	Genome-wide genotyping array
